row ID,row m/z,row retention time,Peak area,Standards Identification,SMILES,True Type,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C11 loss,C11 loss_ion_pair,C11 loss_intensity_pair,C11 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C15 ion,C15 ion_intensity,C15 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,Acyl B ion,Acyl B ion_intensity,Acyl B ion_score,C5 ion,C5 ion_intensity,C5 ion_score,C6 ion,C6 ion_intensity,C6 ion_score
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,340000.00,3.4000,C18H18O2,280000.00,2.8000,C19H16O2,280000.00,2.8000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,340000.00,3.4000,C18H18O2,280000.00,2.8000,C19H16O2,280000.00,2.8000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,340000.00,3.4000,C18H18O3,220000.00,2.2000,C19H18O3,800000.00,8.0000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,340000.00,3.4000,C18H18O3,220000.00,2.2000,C19H18O3,800000.00,8.0000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,340000.00,3.4000,C18H18O3,220000.00,2.2000,C19H20O4,330000.00,3.3000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,340000.00,3.4000,C18H18O3,220000.00,2.2000,C19H20O4,330000.00,3.3000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,340000.00,3.4000,C18H18O3,220000.00,2.2000,C19H16O2,280000.00,2.8000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H14O2,340000.00,3.4000,C18H18O3,220000.00,2.2000,C19H16O2,280000.00,2.8000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H16O2,300000.00,3.0000,C19H18O3,800000.00,8.0000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H16O2,300000.00,3.0000,C19H18O3,800000.00,8.0000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H16O2,300000.00,3.0000,C19H20O4,330000.00,3.3000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H16O2,300000.00,3.0000,C19H20O4,330000.00,3.3000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H16O2,300000.00,3.0000,C19H16O2,280000.00,2.8000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H16O2,300000.00,3.0000,C19H16O2,280000.00,2.8000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H18O2,280000.00,2.8000,C19H18O3,800000.00,8.0000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H18O2,280000.00,2.8000,C19H18O3,800000.00,8.0000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H18O2,280000.00,2.8000,C19H20O4,330000.00,3.3000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H18O2,280000.00,2.8000,C19H20O4,330000.00,3.3000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H18O2,280000.00,2.8000,C19H16O2,280000.00,2.8000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H18O2,280000.00,2.8000,C19H16O2,280000.00,2.8000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H18O3,220000.00,2.2000,C19H18O3,800000.00,8.0000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H18O3,220000.00,2.2000,C19H18O3,800000.00,8.0000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H18O3,220000.00,2.2000,C19H20O4,330000.00,3.3000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H18O3,220000.00,2.2000,C19H20O4,330000.00,3.3000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H18O3,220000.00,2.2000,C19H16O2,280000.00,2.8000,C20H20O5,1100000.00,11.0000,C10H14O,4100000.00,41.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
28,693.3252,8.0,503000000.0,DA25_daphneodorin G (DOSO-Q),C=C(C)C1(O)C(OC(=O)C=Cc2ccccc2)C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C1OC(=O)C=CC=CCCCCC,D,18,0,D,C39H48O11,possibly known,std_daphneodorin G (DA25),[M+H]+,"28, 80",none,none,none,none,none,none,none,none,C9H8O2,C39H48O11 / C30H40O9,1100000.0 / 470000.0,4.3549,C3H4O2,C20H20O5 / C17H16O3,1100000.0 / 470000.0,4.3549,none,none,none,none,none,none,none,none,none,none,none,C17H16O2,73000.00,0.7300,C18H18O3,220000.00,2.2000,C19H16O2,280000.00,2.8000,C20H20O5,1100000.00,11.0000,C9H6O,3100000.00,31.0000,none,none,none,C5H4O,160000.00,1.6000,C6H6O,260000.00,2.6000
29,653.3314,9.2,2110000000.0,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,9,0,D,C37H48O10,possibly known,"std_daphneodorin H (DA19), wikstroelide O, genkwanine E, genkwanine C",[M+H]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,290000.0 / 27000.0,0.596,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,250000.0 / 27000.0,0.5306,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,290000.0 / 250000.0,2.3516,C15H18O2,92000.00,0.9200,C17H20O2,27000.00,0.2700,C18H22O1,11000.00,0.1100,C19H22O2,80000.00,0.8000,C20H22O3,190000.00,1.9000,C10H12O,5900000.00,59.0000,none,none,none,C5H4O,11000.00,0.1100,C6H6O,12000.00,0.1200
29,653.3314,9.2,2110000000.0,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,9,0,D,C37H48O10,possibly known,"std_daphneodorin H (DA19), wikstroelide O, genkwanine E, genkwanine C",[M+H]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,290000.0 / 27000.0,0.596,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,250000.0 / 27000.0,0.5306,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,290000.0 / 250000.0,2.3516,C15H18O2,92000.00,0.9200,C17H20O2,27000.00,0.2700,C18H22O1,11000.00,0.1100,C19H22O2,80000.00,0.8000,C20H22O3,190000.00,1.9000,C7H4O,65000.00,0.6500,none,none,none,C5H4O,11000.00,0.1100,C6H6O,12000.00,0.1200
29,653.3314,9.2,2110000000.0,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,9,0,D,C37H48O10,possibly known,"std_daphneodorin H (DA19), wikstroelide O, genkwanine E, genkwanine C",[M+H]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,290000.0 / 27000.0,0.596,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,250000.0 / 27000.0,0.5306,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,290000.0 / 250000.0,2.3516,C15H18O2,92000.00,0.9200,C17H20O2,27000.00,0.2700,C18H22O1,11000.00,0.1100,C19H22O2,80000.00,0.8000,C20H20O3,9600.00,0.0960,C10H12O,5900000.00,59.0000,none,none,none,C5H4O,11000.00,0.1100,C6H6O,12000.00,0.1200
29,653.3314,9.2,2110000000.0,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,9,0,D,C37H48O10,possibly known,"std_daphneodorin H (DA19), wikstroelide O, genkwanine E, genkwanine C",[M+H]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,290000.0 / 27000.0,0.596,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,250000.0 / 27000.0,0.5306,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,290000.0 / 250000.0,2.3516,C15H18O2,92000.00,0.9200,C17H20O2,27000.00,0.2700,C18H22O1,11000.00,0.1100,C19H22O2,80000.00,0.8000,C20H20O3,9600.00,0.0960,C7H4O,65000.00,0.6500,none,none,none,C5H4O,11000.00,0.1100,C6H6O,12000.00,0.1200
29,653.3314,9.2,2110000000.0,DA19_daphneodorin H (DOSO-H),C=C(C)C1(O)CC(C)C2(O)C(C1O)C1OC3(C(OC(=O)C=CC=CC=CCCC)C(C)CC23)C(O)C1(O)COC(=O)c1ccccc1,D,9,0,D,C37H48O10,possibly known,"std_daphneodorin H (DA19), wikstroelide O, genkwanine E, genkwanine C",[M+H]+,"29, 61",C10H10O4,C27H30O6 / C17H20O2,290000.0 / 27000.0,0.596,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,250000.0 / 27000.0,0.5306,none,none,none,none,C7H6O2,C27H30O6 / C20H24O4,290000.0 / 250000.0,2.3516,C15H18O2,92000.00,0.9200,C17H20O2,27000.00,0.2700,C18H22O1,11000.00,0.1100,C19H24O3,56000.00,0.5600,C20H22O3,190000.00,1.9000,C10H12O,5900000.00,59.0000,none,none,none,C5H4O,11000.00,0.1100,C6H6O,12000.00,0.1200
